id	e2m	m2y	e2m2y	padj	coef	file	method	tissue	trait	treatment	Freq	id_v4	chromosome_name	start_position	end_position
GRMZM2G061702	7.09573150568387e-14	0.000113689259523708	0.000113689259523708	0.0069350448309462	0.00919357581853035	res.fixed_mediator_T140_stdN_ts_L3Base.csv	res.fixed	L3Base	T140_stdN	stdN	1	Zm00001d019698	7	51733454	51740758
GRMZM2G061910	1.3745743970032e-11	0.000941714197652876	0.000941714197652876	0.00659199938357014	0.011167762032534	res.fixed_mediator_T136_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T136_stdN	stdN	1	Zm00001d017530	5	198876950	198877534
GRMZM2G062499	0.0068058407992528	0.0033773920992497	0.0068058407992528	0.0272233631970112	0.000940741547372043	res.fixed_mediator_T71_stdN_ts_GShoot.csv	res.fixed	GShoot	T71_stdN	stdN	1	Zm00001d016501	5	165008348	165012519
GRMZM2G062673	1.50492017423079e-11	1.28858489234496e-06	1.28858489234496e-06	3.73689618780038e-05	-0.0128766231344323	res.fixed_mediator_T143_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T143_stdN	stdN	1	Zm00001d003197	2	35313291	35313959
GRMZM2G066219	8.62533622974856e-11	4.87077407311798e-05	4.87077407311798e-05	0.000633200629505337	0.015303376366502	res.fixed_mediator_T21_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T21_stdN	stdN	1	Zm00001d021016	7	140499249	140501074
GRMZM2G069005	5.48341262029238e-14	0.000126939744486521	0.000126939744486521	0.00152327693383825	-0.0263721830427883	res.fixed_mediator_T22_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T22_stdN	stdN	1	Zm00001d005182	2	162854863	162858098
GRMZM2G069928	2.73703625444069e-11	0.000885665469672503	0.000885665469672503	0.00619965828770752	0.00605955658631865	res.fixed_mediator_T69_stdN_ts_GShoot.csv	res.fixed	GShoot	T69_stdN	stdN	1	Zm00001d021532	7	155246635	155252267
GRMZM2G070041	1.72647292954191e-15	4.29861311310731e-05	4.29861311310731e-05	0.000214930655655365	0.00227331326258016	res.fixed_mediator_T148_stdN_ts_L3Base.csv	res.fixed	L3Base	T148_stdN	stdN	1	Zm00001d035715	6	42371956	42377078
GRMZM2G070323	1.17077953355187e-13	3.48641958924922e-06	3.48641958924922e-06	0.000244049371247446	-0.01198243868906	res.fixed_mediator_T113_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T113_stdN	stdN	1	Zm00001d033217	1	254528189	254543237
GRMZM2G070943	3.7389945176266e-11	0.000555710113885999	0.000555710113885999	0.0422339686553359	-0.00132561928690769	res.fixed_mediator_T148_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T148_stdN	stdN	1	Zm00001d030004	1	98579791	98580687
GRMZM2G071015	1.78980043666736e-15	0.000187344422691638	0.000187344422691638	0.00262282191768293	1.52080707303491e-10	res.fixed_mediator_T79_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T79_stdN	stdN	1	Zm00001d021180	7	145134997	145143590
GRMZM2G071307	1.86796169842836e-11	0.000582266729681313	0.000582266729681313	0.0413409378073732	0.000743839622188419	res.fixed_mediator_T33_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T33_stdN	stdN	1	Zm00001d044518	3	230735749	230737488
GRMZM2G071638	1.86594877979112e-14	0.000202802778341837	0.000202802778341837	0.00243363334010205	-0.0179040185412831	res.fixed_mediator_T3_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T3_stdN	stdN	1	Zm00001d037028	6	109547895	109553139
GRMZM2G073754	2.10534332193464e-11	7.23042713191013e-05	7.23042713191013e-05	0.000867651255829216	-0.0143177920531175	res.fixed_mediator_T143_stdN_ts_L3Base.csv	res.fixed	L3Base	T143_stdN	stdN	1	Zm00001d033860	1	276301178	276304181
GRMZM2G074546	3.46381350325164e-13	1.82284357173046e-05	1.82284357173046e-05	0.000802051171561402	-0.0129645339906203	res.fixed_mediator_T73_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T73_stdN	stdN	1	Zm00001d003676	2	53788115	53792899
GRMZM2G074896	1.061584087586e-12	2.54400547414768e-05	2.54400547414768e-05	0.00167904361293747	-0.00893950219135827	res.fixed_mediator_T52_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T52_stdN	stdN	1	Zm00001d014965	5	70370353	70372492
GRMZM2G075901	4.21683454306984e-16	1.45070346924125e-05	1.45070346924125e-05	0.000464225110157202	-0.00492506323383523	res.fixed_mediator_T126_stdN_ts_L3Base.csv	res.fixed	L3Base	T126_stdN	stdN	1	Zm00001d027550	1	8055744	8056160
GRMZM2G076683	1.89105190726745e-14	3.62722001145954e-05	3.62722001145954e-05	0.00246650960779249	-0.00592409103021981	res.fixed_mediator_T23_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T23_stdN	stdN	1	Zm00001d051475	4	159943730	159944701
GRMZM2G076868	2.22706651504725e-10	4.70334361768465e-06	4.70334361768465e-06	0.000206947119178125	-0.00893691905653786	res.fixed_mediator_T107_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T107_stdN	stdN	1	Zm00001d035467	6	28070797	28073319
GRMZM2G077015	8.48953997409727e-15	0.000194379595974237	0.000194379595974237	0.00699766545507252	-0.00871369182381836	res.fixed_mediator_T20_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T20_stdN	stdN	1	Zm00001d041777	3	137266061	137269605
GRMZM2G077131	1.16727399574475e-16	8.66048760039817e-07	8.66048760039817e-07	2.25172677610352e-05	0.0176705005533416	res.fixed_mediator_T136_stdN_ts_L3Base.csv	res.fixed	L3Base	T136_stdN	stdN	1	Zm00001d033337	1	259493012	259496396
GRMZM2G077356	3.02331974393073e-08	0.000812534136683807	0.000812534136683807	0.00812534136683807	0.0538258329421556	res.fixed_mediator_T4_stdN_ts_LMAN.csv	res.fixed	LMAN	T4_stdN	stdN	1	Zm00001d013302	5	8065262	8071957
GRMZM2G078090	2.48329455296735e-11	0.000388150771380325	0.000388150771380325	0.0213482924259178	-0.00560880083028747	res.fixed_mediator_T69_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T69_stdN	stdN	1	Zm00001d041287	3	110465002	110469594
GRMZM2G078204	1.50437041394758e-13	0.00400667918226882	0.00400667918226882	0.0280467542758818	-0.0160297604904525	res.fixed_mediator_T22_stdN_ts_L3Base.csv	res.fixed	L3Base	T22_stdN	stdN	2	Zm00001d013729	5	18758823	18767106
GRMZM2G078204	4.43977644641115e-14	0.000229760762696651	0.000229760762696651	0.00482497601662968	-0.014970589330088	res.fixed_mediator_T28_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T28_stdN	stdN	2	Zm00001d013729	5	18758823	18767106
GRMZM2G078895	9.70823894643179e-13	4.52906153591837e-05	4.52906153591837e-05	0.000271743692155102	0.000323612356513015	res.fixed_mediator_T86_stdN_ts_Kern.csv	res.fixed	Kern	T86_stdN	stdN	1	Zm00001d040459	3	44576874	44585570
GRMZM2G079316	3.35207357200813e-13	0.000570014301426447	0.000570014301426447	0.00399010010998513	-0.0215468851146058	res.fixed_mediator_T5_stdN_ts_GShoot.csv	res.fixed	GShoot	T5_stdN	stdN	1	Zm00001d052162	4	181541463	181542460
GRMZM2G080588	2.1814587098552e-11	3.6606201865963e-05	3.6606201865963e-05	0.00285528374554511	-0.000841757154909175	res.fixed_mediator_T118_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T118_stdN	stdN	1	Zm00001d008815	8	21381514	21388543
GRMZM2G080775	8.36881941700462e-16	9.82466674706028e-05	9.82466674706028e-05	0.00068772667229422	-0.0112196856344848	res.fixed_mediator_T69_stdN_ts_LMAN.csv	res.fixed	LMAN	T69_stdN	stdN	1	Zm00001d031327	1	186062762	186075460
GRMZM2G081577	4.4950856302432e-13	0.0008251465325817	0.0008251465325817	0.0305304217055229	0.00131424124225686	res.fixed_mediator_T57_stdN_ts_GRoot.csv	res.fixed	GRoot	T57_stdN	stdN	1	Zm00001d049464	4	31325915	31327059
GRMZM2G081888	1.68519266172713e-11	0.000160366419699631	0.000160366419699631	0.0117067486380731	0.000966105578476739	res.fixed_mediator_T33_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T33_stdN	stdN	1	Zm00001d021840	7	164328316	164329388
GRMZM2G081892	2.78385006637712e-13	2.93222819358618e-08	2.93222819358618e-08	2.31646027293309e-06	0.00255752364324243	res.fixed_mediator_T36_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T36_stdN	stdN	1	Zm00001d008546	8	12513751	12515017
GRMZM2G083836	2.68866227815949e-14	1.97641225176959e-05	1.97641225176959e-05	0.00110679086099097	0.00209903112690439	res.fixed_mediator_T48_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T48_stdN	stdN	1	Zm00001d009271	8	49785732	49790894
GRMZM2G085320	1.6862172103738e-11	5.22476118103299e-06	5.22476118103299e-06	0.000334384715586111	-0.0311177330633042	res.fixed_mediator_T129_stdN_ts_Kern.csv	res.fixed	Kern	T129_stdN	stdN	1	Zm00001d012937	5	2228453	2229426
GRMZM2G085550	2.30609667455547e-14	0.0025540521813896	0.0025540521813896	0.0178783652697272	0.0573989066780248	res.fixed_mediator_T147_stdN_ts_GRoot.csv	res.fixed	GRoot	T147_stdN	stdN	1	Zm00001d039378	3	2791183	2793926
GRMZM2G085630	1.14928359206301e-15	5.93187448272303e-06	5.93187448272303e-06	0.000397435590342443	-0.00564307835220585	res.fixed_mediator_T117_stdN_ts_LMAN.csv	res.fixed	LMAN	T117_stdN	stdN	1	Zm00001d020205	7	99148958	99156546
GRMZM2G086116	1.93069246446603e-12	6.62757315694762e-09	6.62757315694762e-09	3.04868365219591e-07	0.0165288109621937	res.fixed_mediator_T73_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T73_stdN	stdN	1	Zm00001d013910	5	24428231	24432486
GRMZM2G086210	2.7496255511449e-12	4.48146010079142e-07	4.48146010079142e-07	3.137022070554e-06	3.6311783972077e-11	res.fixed_mediator_T135_stdN_ts_L3Base.csv	res.fixed	L3Base	T135_stdN	stdN	1	Zm00001d002613	2	16763862	16766485
GRMZM2G086277	1.71450040266863e-13	2.12870481874905e-05	2.12870481874905e-05	0.000766333734749658	-0.0255318238377204	res.fixed_mediator_T66_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T66_stdN	stdN	1	Zm00001d036297	6	82503281	82506008
GRMZM2G086486	1.83307945656534e-15	3.99522158289756e-06	3.99522158289756e-06	0.00019576585756198	0.00359156052214698	res.fixed_mediator_T96_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T96_stdN	stdN	1	Zm00001d003117	2	32785204	32786525
GRMZM2G086761	2.53376444168743e-11	0.000128292394608209	0.000128292394608209	0.005516572968153	-0.00738094479299826	res.fixed_mediator_T107_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T107_stdN	stdN	1	Zm00001d037608	6	131624371	131625524
GRMZM2G086925	2.41672642364705e-12	0.000348470543598767	0.000348470543598767	0.0031362348923889	-0.0152531381636209	res.fixed_mediator_T5_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T5_stdN	stdN	1	Zm00001d004013	2	75743192	75744592
GRMZM2G087059	6.0031819060483e-12	0.000578294622648023	0.000578294622648023	0.0451069805665458	-0.00530867695891041	res.fixed_mediator_T13_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T13_stdN	stdN	1	Zm00001d003884	2	65022354	65024176
GRMZM2G087678	5.50089409069337e-10	0.00157243994108391	0.00157243994108391	0.0456007582914335	0.0263546268674228	res.fixed_mediator_T4_stdN_ts_GShoot.csv	res.fixed	GShoot	T4_stdN	stdN	2	Zm00001d002696	2	19454076	19456451
GRMZM2G087678	1.33301478710176e-06	0.0104341540590336	0.0104341540590336	0.0417366162361343	0.0158697011061514	res.fixed_mediator_T4_stdN_ts_LMAD.csv	res.fixed	LMAD	T4_stdN	stdN	2	Zm00001d002696	2	19454076	19456451
GRMZM2G088299	8.76439238032243e-13	0.000490080675317417	0.000490080675317417	0.0308750825449973	0.0218430845209831	res.fixed_mediator_T129_stdN_ts_Kern.csv	res.fixed	Kern	T129_stdN	stdN	1	Zm00001d044091	3	218831924	218837312
GRMZM2G089365	1.90570227214685e-13	0.00109634683083182	0.00109634683083182	0.00657808098499091	-0.0197462326788901	res.fixed_mediator_T138_stdN_ts_L3Base.csv	res.fixed	L3Base	T138_stdN	stdN	1	Zm00001d040084	3	26931529	26935231
GRMZM2G089720	5.57398945072272e-14	1.02784899702613e-07	1.02784899702613e-07	7.81165237739856e-06	-0.00130323853061369	res.fixed_mediator_T33_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T33_stdN	stdN	1	Zm00001d028912	1	50862352	50863638
GRMZM2G091047	6.3982890793586e-10	0.00281166797519949	0.00281166797519949	0.022493343801596	0.0141878872124641	res.fixed_mediator_T5_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T5_stdN	stdN	1	Zm00001d039256	3	628459	629427
GRMZM2G091168	2.10729710998149e-11	1.94756221905124e-06	1.94756221905124e-06	3.11609955048198e-05	-0.0151728389346962	res.fixed_mediator_T61_stdN_ts_L3Base.csv	res.fixed	L3Base	T61_stdN	stdN	1	Zm00001d025182	10	108128003	108131484
GRMZM2G093736	3.13477435744205e-12	0.000459707231412532	0.000459707231412532	0.0188479964879138	-0.0121791250976613	res.fixed_mediator_T24_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T24_stdN	stdN	1	Zm00001d030759	1	158390476	158392548
GRMZM2G094304	1.32745187587335e-11	0.000135937746141179	0.000135937746141179	0.00747657603776486	-0.0109336316461645	res.fixed_mediator_T28_stdN_ts_LMAD.csv	res.fixed	LMAD	T28_stdN	stdN	1	Zm00001d008587	8	13681436	13683379
GRMZM2G097258	1.36354464946413e-13	5.68517872379104e-06	5.68517872379104e-06	0.000352481080875045	-0.0154139104538529	res.fixed_mediator_T100_stdN_ts_L3Base.csv	res.fixed	L3Base	T100_stdN	stdN	1	Zm00001d041982	3	146545493	146548229
GRMZM2G098643	9.68384662361696e-12	5.31317014078603e-05	5.31317014078603e-05	0.00355982399432664	-0.00561785657517497	res.fixed_mediator_T23_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T23_stdN	stdN	1	Zm00001d044812	9	3291763	3295059
GRMZM2G098957	4.01676434437351e-10	0.000177648144523035	0.000177648144523035	0.00550709248021408	0.00858909413370237	res.fixed_mediator_T64_stdN_ts_L3Base.csv	res.fixed	L3Base	T64_stdN	stdN	1	Zm00001d041322	3	112343277	112349197
GRMZM2G099167	1.27275889051326e-12	3.30168183260149e-05	3.30168183260149e-05	0.00257531182942916	0.00144580209771603	res.fixed_mediator_T148_stdN_ts_Kern.csv	res.fixed	Kern	T148_stdN	stdN	1	Zm00001d006651	2	213473849	213477743
GRMZM2G100315	3.05097967549704e-14	0.000137142224919229	0.000137142224919229	0.00150856447411152	0.00665858318527796	res.fixed_mediator_T81_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T81_stdN	stdN	1	Zm00001d003275	2	38561318	38564297
GRMZM2G100391	6.26093424411031e-12	7.22292109673894e-05	7.22292109673894e-05	0.00288916843869558	0.000539790949360419	res.fixed_mediator_T70_stdN_ts_LMAD.csv	res.fixed	LMAD	T70_stdN	stdN	1	Zm00001d013325	5	8686466	8687585
GRMZM2G102056	6.34490260716057e-12	0.000955746794697676	0.000955746794697676	0.0200706826886512	-7.07113463366703e-10	res.fixed_mediator_T95_stdN_ts_GRoot.csv	res.fixed	GRoot	T95_stdN	stdN	1	Zm00001d042054	3	148849164	148850159
GRMZM2G102079	1.41767967036152e-11	0	1.41767967036152e-11	1.1199669395856e-09	0.00413970566641039	res.fixed_mediator_T148_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T148_stdN	stdN	1	Zm00001d018839	7	6964999	6966594
GRMZM2G102088	9.18631520805739e-13	6.61702096871331e-05	6.61702096871331e-05	0.00238212754873679	-0.0107310367390446	res.fixed_mediator_T89_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T89_stdN	stdN	1	Zm00001d002371	2	11316558	11320759
GRMZM2G102138	4.1984732458492e-12	0.00568833028229498	0.00568833028229498	0.0455066422583599	1.56091904693873e-09	res.fixed_mediator_T134_stdN_ts_L3Base.csv	res.fixed	L3Base	T134_stdN	stdN	1	Zm00001d006775	2	216401157	216401651
GRMZM2G103929	3.26349283148164e-13	0.00443003154888411	0.00443003154888411	0.039870283939957	-0.0129670688478346	res.fixed_mediator_T122_stdN_ts_GRoot.csv	res.fixed	GRoot	T122_stdN	stdN	1	Zm00001d032613	1	232027828	232030613
GRMZM2G104258	2.98387516552211e-13	0.000559996529898577	0.000559996529898577	0.0257598403753345	0.0028645408125869	res.fixed_mediator_T77_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T77_stdN	stdN	1	Zm00001d019423	7	33001953	33007315
GRMZM2G104332	4.6745183956641e-12	0.000304693697716907	0.000304693697716907	0.00213285588401835	0.00432009748800168	res.fixed_mediator_T97_stdN_ts_GRoot.csv	res.fixed	GRoot	T97_stdN	stdN	1	Zm00001d013384	5	10164774	10165837
GRMZM2G105652	1.39374091672772e-11	0.000288244160675522	0.000288244160675522	0.013259231391074	0.0296550020017742	res.fixed_mediator_T129_stdN_ts_GShoot.csv	res.fixed	GShoot	T129_stdN	stdN	1	Zm00001d007760	2	239075728	239093048
GRMZM2G105822	1.29150689099131e-14	1.49076200703924e-05	1.49076200703924e-05	0.000730473383449226	-0.0279862709054188	res.fixed_mediator_T123_stdN_ts_L3Base.csv	res.fixed	L3Base	T123_stdN	stdN	1	Zm00001d013342	5	8966512	8968095
GRMZM2G106906	1.39334780946107e-14	0.00095719151111795	0.00095719151111795	0.0134006811556513	-0.000401882000765139	res.fixed_mediator_T8_stdN_ts_L3Base.csv	res.fixed	L3Base	T8_stdN	stdN	1	Zm00001d041612	3	129682628	129687971
GRMZM2G107444	7.83011957190647e-14	0.00141635893851966	0.00141635893851966	0.00708179469259829	-0.00976223617874816	res.fixed_mediator_T59_stdN_ts_L3Base.csv	res.fixed	L3Base	T59_stdN	stdN	1	Zm00001d013914	5	24677237	24680308
GRMZM2G108023	1.27361341743779e-12	0.0015931106848579	0.0015931106848579	0.0047793320545737	0.00917749246231846	res.fixed_mediator_T104_stdN_ts_L3Base.csv	res.fixed	L3Base	T104_stdN	stdN	1	Zm00001d018751	7	4195129	4197386
GRMZM2G108085	5.75916960822773e-14	3.58041390091657e-07	3.58041390091657e-07	2.54209386965076e-05	-0.0133304567813881	res.fixed_mediator_T113_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T113_stdN	stdN	1	Zm00001d016837	5	177876404	177879393
GRMZM2G108135	1.37370377189951e-13	0.000228844745801871	0.000228844745801871	0.0077807213572636	0.000645246731108447	res.fixed_mediator_T71_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T71_stdN	stdN	1	Zm00001d031220	1	182574839	182578580
GRMZM2G108144	1.53150630077629e-15	7.53136021458545e-06	7.53136021458545e-06	0.000625102897810592	-0.00679336229127853	res.fixed_mediator_T13_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T13_stdN	stdN	1	Zm00001d044318	3	225067705	225070108
GRMZM2G108207	0.00948538296882036	2.50922161419975e-05	0.00948538296882036	0.0474269148441018	0.00225515296336918	res.fixed_mediator_T57_stdN_ts_GShoot.csv	res.fixed	GShoot	T57_stdN	stdN	1	Zm00001d002898	2	26127575	26129149
GRMZM2G108619	2.18568021281873e-12	0.0085093466110806	0.0085093466110806	0.042546733055403	0.00160473052235411	res.fixed_mediator_T106_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T106_stdN	stdN	1	Zm00001d047107	9	118803843	118807278
GRMZM2G110834	1.41305062758448e-05	1.85433888244546e-07	1.41305062758448e-05	0.000522828732206258	-0.0142596037181435	res.fixed_mediator_T89_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T89_stdN	stdN	1	Zm00001d040076	3	25952306	25959681
GRMZM2G112039	3.22122154129927e-12	2.49692675617919e-05	2.49692675617919e-05	0.00112361704028063	0.0142283186958763	res.fixed_mediator_T25_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T25_stdN	stdN	2	Zm00001d003603	2	49591583	49595579
GRMZM2G112039	3.22122154129927e-12	4.11368565793602e-05	4.11368565793602e-05	0.000452505422372962	0.0207555605529221	res.fixed_mediator_T88_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T88_stdN	stdN	2	Zm00001d003603	2	49591583	49595579
GRMZM2G112626	5.06610692902144e-11	2.31900856251244e-05	2.31900856251244e-05	0.00143778530875771	-0.00908280283551794	res.fixed_mediator_T140_stdN_ts_L3Base.csv	res.fixed	L3Base	T140_stdN	stdN	1	Zm00001d017685	5	204191566	204196931
GRMZM2G113052	7.64754801273031e-13	0.000828366582860118	0.000828366582860118	0.00745529924574107	-0.0176167116093906	res.fixed_mediator_T88_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T88_stdN	stdN	1	Zm00001d022561	7	180066010	180068284
GRMZM2G113060	1.08624421308331e-17	1.04376622989122e-06	1.04376622989122e-06	8.03699997016238e-05	-0.00144686403919589	res.fixed_mediator_T36_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T36_stdN	stdN	1	Zm00001d048208	9	152517945	152518838
GRMZM2G113668	6.02783124326713e-15	4.28255278706047e-06	4.28255278706047e-06	9.84987141023907e-05	-0.00423153753649532	res.fixed_mediator_T35_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T35_stdN	stdN	1	Zm00001d019593	7	45246088	45247213
GRMZM2G113950	1.27554983475762e-12	0.00102546643894619	0.00102546643894619	0.00410186575578475	-0.000614777142968743	res.fixed_mediator_T70_stdN_ts_L3Base.csv	res.fixed	L3Base	T70_stdN	stdN	1	Zm00001d051879	4	173236782	173241210
GRMZM2G114895	6.93774856808658e-14	3.5630152789734e-05	3.5630152789734e-05	0.00263663130644032	0.00140007062172599	res.fixed_mediator_T36_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T36_stdN	stdN	1	Zm00001d011224	8	143653902	143655972
GRMZM2G114899	1.03275152945262e-11	0.00120321834388348	0.00120321834388348	0.0312836769409706	0.00903684569263367	res.fixed_mediator_T143_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T143_stdN	stdN	1	Zm00001d034788	1	302328675	302332694
GRMZM2G115504	1.89823988543122e-07	1.83898519203751e-05	1.83898519203751e-05	0.000570085409531629	0.00811461724593942	res.fixed_mediator_T77_stdN_ts_LMAD.csv	res.fixed	LMAD	T77_stdN	stdN	1	Zm00001d016696	5	172834215	172837959
GRMZM2G115574	5.47827010007221e-13	7.98212659303133e-07	7.98212659303133e-07	9.57855191163759e-06	0.045312710316319	res.fixed_mediator_T72_stdN_ts_LMAN.csv	res.fixed	LMAN	T72_stdN	stdN	1	Zm00001d039618	3	9212789	9214936
GRMZM2G115705	2.60197902213063e-12	5.56262487509951e-05	5.56262487509951e-05	0.00361570616881468	0.00890187149599743	res.fixed_mediator_T52_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T52_stdN	stdN	1	Zm00001d002168	2	7088395	7092058
GRMZM2G115716	5.20519095433793e-12	0.00211791095207325	0.00211791095207325	0.0254149314248791	0.0116737479082733	res.fixed_mediator_T52_stdN_ts_LMAN.csv	res.fixed	LMAN	T52_stdN	stdN	1	Zm00001d002167	2	7083640	7086670
GRMZM2G116004	1.09033488223265e-07	2.32808647693261e-06	2.32808647693261e-06	8.14830266926414e-05	0.0142919063319189	res.fixed_mediator_T24_stdN_ts_L3Base.csv	res.fixed	L3Base	T24_stdN	stdN	1	Zm00001d005586	2	179797901	179801854
GRMZM2G118870	2.98847035600204e-13	2.44665378308362e-05	2.44665378308362e-05	0.00112546074021846	0.00372344686162066	res.fixed_mediator_T96_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T96_stdN	stdN	1	Zm00001d050669	4	114048204	114058719
GRMZM2G118950	1.2731313428754e-13	0.000697566505275971	0.000697566505275971	0.04673695585349	0.00927800765813575	res.fixed_mediator_T113_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T113_stdN	stdN	1	Zm00001d003025	2	29747763	29749475
GRMZM2G119583	7.83948196219416e-18	0.000137527969402029	0.000137527969402029	0.00618875862309132	0.013518685891744	res.fixed_mediator_T24_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T24_stdN	stdN	1	Zm00001d035443	6	25695036	25697069
GRMZM2G119970	1.29226249741794e-06	6.31920364213556e-06	6.31920364213556e-06	8.84688509898979e-05	-6.76698577264833e-10	res.fixed_mediator_T45_stdN_ts_LMAN.csv	res.fixed	LMAN	T45_stdN	stdN	1	Zm00001d000434	B73V4_ctg3	46642	48363
GRMZM2G120539	1.15160583532632e-11	6.44206159527982e-08	6.44206159527982e-08	1.93261847858395e-06	-0.0127810846403757	res.fixed_mediator_T53_stdN_ts_L3Base.csv	res.fixed	L3Base	T53_stdN	stdN	1	Zm00001d015025	5	72691877	72694189
GRMZM2G122362	3.4479189099717e-14	0.000248939388856506	0.000248939388856506	0.0171768178310989	0.00300613938240818	res.fixed_mediator_T74_stdN_ts_L3Base.csv	res.fixed	L3Base	T74_stdN	stdN	1	Zm00001d043953	3	214751851	214757049
GRMZM2G122848	4.22562290965889e-13	0.000290041674378516	0.000290041674378516	0.0101514586032481	-0.0138910140728909	res.fixed_mediator_T5_stdN_ts_LMAD.csv	res.fixed	LMAD	T5_stdN	stdN	1	Zm00001d051736	4	168565296	168566288
GRMZM2G124820	4.93437799125691e-11	1.80277865524658e-06	1.80277865524658e-06	6.12944742783839e-05	-0.0015857498957349	res.fixed_mediator_T12_stdN_ts_L3Base.csv	res.fixed	L3Base	T12_stdN	stdN	1	Zm00001d006182	2	200890503	200891555
GRMZM2G125688	1.43572014235455e-13	0.00334859806781629	0.00334859806781629	0.0368345787459792	-0.019362542337834	res.fixed_mediator_T131_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T131_stdN	stdN	1	Zm00001d006090	2	197865474	197870127
GRMZM2G126170	1.18626762955384e-11	0.000313174216248324	0.000313174216248324	0.0103347491361947	0.00290778112244582	res.fixed_mediator_T96_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T96_stdN	stdN	1	Zm00001d020046	7	88533002	88549660
GRMZM2G126763	2.47451242989315e-12	0.00016125848707671	0.00016125848707671	0.00645033948306839	-0.00642648004107615	res.fixed_mediator_T117_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T117_stdN	stdN	1	Zm00001d048354	9	154871684	154872915
GRMZM2G126858	2.72834261455721e-15	4.17199618283348e-05	4.17199618283348e-05	0.00133503877850671	-0.0152882820445195	res.fixed_mediator_T83_stdN_ts_L3Base.csv	res.fixed	L3Base	T83_stdN	stdN	1	Zm00001d026303	10	143231316	143239636
GRMZM2G126988	3.47219914050138e-11	8.54599283264257e-05	8.54599283264257e-05	0.00444391627297414	0.0124529806233082	res.fixed_mediator_T113_stdN_ts_L3Base.csv	res.fixed	L3Base	T113_stdN	stdN	1	Zm00001d014150	5	34229299	34244983
GRMZM2G127687	2.03823724873251e-13	4.63000992145801e-06	4.63000992145801e-06	0.000319470684580603	-0.00592073960702255	res.fixed_mediator_T23_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T23_stdN	stdN	1	Zm00001d008965	8	27711392	27715492
GRMZM2G127798	4.98856031124103e-11	0.000299662163322001	0.000299662163322001	0.00389560812318601	-2.78743907311846e-10	res.fixed_mediator_T40_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T40_stdN	stdN	1	Zm00001d035925	6	60489299	60491983
